ALIMENTADOR;ACCID.DEP;PROG.DEP;PROD.DEP;TOTAL DEP;ACCID.FEP;PROG.FEP;PROD.FEP;TOTAL FEP;ACCID.PENF;PROG.PENF;PROD.PENF;TOTAL PENEF;MES;año;SECCION;DEPARTAMENTO;PERIODO;axuMES;LOCAL
PIH1;0,0000;0,0000;0,0002;0,0002;0,0000;0,0000;0,0012;0,0012;0;0;24.705;24.705;JULIO;2.019;HERNANDARIAS;ALTO PARANÁ;201907;07;PIH
PIH2;0,0000;0,0000;0,0024;0,0024;0,0000;0,0000;0,0163;0,0163;0;0;343.892;343.892;JULIO;2.019;HERNANDARIAS;ALTO PARANÁ;201907;07;PIH
PIH3;0,1003;0,0000;0,0025;0,1028;0,0169;0,0000;0,0169;0,0338;14.128.876;0;357.706;14.486.582;JULIO;2.019;HERNANDARIAS;ALTO PARANÁ;201907;07;PIH
SGA1;0,0020;0,0000;0,0000;0,0020;0,0148;0,0000;0,0000;0,0148;277.947;0;0;277.947;JULIO;2.019;SALTOS DEL GUAIRA;CANINDEYU;201907;07;SGA
SGA2;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0;0;0;0;JULIO;2.019;SALTOS DEL GUAIRA;CANINDEYU;201907;07;SGA
SGA3;0,0197;0,0000;0,0000;0,0197;0,0099;0,0000;0,0000;0,0099;2.776.059;0;0;2.776.059;JULIO;2.019;SALTOS DEL GUAIRA;CANINDEYU;201907;07;SGA
SGA4;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0;0;0;0;JULIO;2.019;SALTOS DEL GUAIRA;CANINDEYU;201907;07;SGA
ACY1;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0;0;0;0;AGOSTO;2019;CIUDAD DEL ESTE;ALTO PARANÁ;201908;08;ACY
ACY2;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0;0;0;0;AGOSTO;2019;CIUDAD DEL ESTE;ALTO PARANÁ;201908;08;ACY
ACY3;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0;0;0;0;AGOSTO;2019;CIUDAD DEL ESTE;ALTO PARANÁ;201908;08;ACY
ACY4;0,0010;0,0000;0,0000;0,0010;0,0030;0,0000;0,0000;0,0030;139.048;0;0;139.048;AGOSTO;2019;CIUDAD DEL ESTE;ALTO PARANÁ;201908;08;ACY
ACY5;0,0016;0,0868;0,0000;0,0884;0,0096;0,0152;0,0000;0,0248;226.561;12.230.262;0;12.456.823;AGOSTO;2019;CIUDAD DEL ESTE;ALTO PARANÁ;201908;08;ACY
ACY6;0,0091;0,0000;0,0000;0,0091;0,0023;0,0000;0,0000;0,0023;1.280.029;0;0;1.280.029;AGOSTO;2019;CIUDAD DEL ESTE;ALTO PARANÁ;201908;08;ACY
ACY7;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0;0;0;0;AGOSTO;2019;CIUDAD DEL ESTE;ALTO PARANÁ;201908;08;ACY
ACY8;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0;0;0;0;AGOSTO;2019;CIUDAD DEL ESTE;ALTO PARANÁ;201908;08;ACY
ACY9;0,0267;0,0010;0,0000;0,0277;0,0183;0,0019;0,0000;0,0202;3.768.577;134.282;0;3.902.859;AGOSTO;2019;HERNANDARIAS;ALTO PARANÁ;201908;08;ACY
APR10;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0;0;0;0;AGOSTO;2019;CIUDAD DEL ESTE;ALTO PARANÁ;201908;08;APR
APR11;0,0000;0,0039;0,0000;0,0039;0,0000;0,0036;0,0000;0,0036;0;554.406;0;554.406;AGOSTO;2019;CIUDAD DEL ESTE;ALTO PARANÁ;201908;08;APR
APR12;0,0091;0,0000;0,0000;0,0091;0,0428;0,0000;0,0000;0,0428;1.280.323;0;0;1.280.323;AGOSTO;2019;CIUDAD DEL ESTE;ALTO PARANÁ;201908;08;APR
APR13;0,0042;0,0000;0,0000;0,0042;0,0281;0,0000;0,0000;0,0281;593.843;0;0;593.843;AGOSTO;2019;CIUDAD DEL ESTE;ALTO PARANÁ;201908;08;APR
APR14;0,0054;0,0026;0,0000;0,0081;0,0322;0,0004;0,0000;0,0326;763.574;370.982;0;1.134.556;AGOSTO;2019;CIUDAD DEL ESTE;ALTO PARANÁ;201908;08;APR
APR2;0,0118;0,0000;0,0000;0,0118;0,0142;0,0000;0,0000;0,0142;1.667.827;0;0;1.667.827;AGOSTO;2019;CIUDAD DEL ESTE;ALTO PARANÁ;201908;08;APR
APR3;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0;0;0;0;AGOSTO;2019;CIUDAD DEL ESTE;ALTO PARANÁ;201908;08;APR
APR4;0,0071;0,0000;0,0000;0,0071;0,0160;0,0000;0,0000;0,0160;996.838;0;0;996.838;AGOSTO;2019;CIUDAD DEL ESTE;ALTO PARANÁ;201908;08;APR
APR5;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0;0;0;0;AGOSTO;2019;CIUDAD DEL ESTE;ALTO PARANÁ;201908;08;APR
APR6;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0;0;0;0;AGOSTO;2019;CIUDAD DEL ESTE;ALTO PARANÁ;201908;08;APR
APR8;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0;0;0;0;AGOSTO;2019;CIUDAD DEL ESTE;ALTO PARANÁ;201908;08;APR
APR9;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0;0;0;0;AGOSTO;2019;CIUDAD DEL ESTE;ALTO PARANÁ;201908;08;APR
CAT1;0,0078;0,0000;0,0000;0,0078;0,0207;0,0000;0,0000;0,0207;1.092.272;0;0;1.092.272;AGOSTO;2019;CATUETE;CANINDEYU;201908;08;CAT
CAT10;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0;0;0;0;AGOSTO;2019;CATUETE;CANINDEYU;201908;08;CAT
CAT11;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0;0;0;0;AGOSTO;2019;CATUETE;CANINDEYU;201908;08;CAT
CAT2;0,1289;0,0000;0,0000;0,1289;0,0616;0,0000;0,0000;0,0616;18.161.242;0;0;18.161.242;AGOSTO;2019;CATUETE;CANINDEYU;201908;08;CAT
CAT3;0,0066;0,0000;0,0000;0,0066;0,0082;0,0000;0,0000;0,0082;925.960;0;0;925.960;AGOSTO;2019;CATUETE;CANINDEYU;201908;08;CAT
CAT4;0,0062;0,0000;0,0000;0,0062;0,0096;0,0000;0,0000;0,0096;877.392;0;0;877.392;AGOSTO;2019;CATUETE;CANINDEYU;201908;08;CAT
CAT5;0,0211;0,0000;0,0000;0,0211;0,0302;0,0000;0,0000;0,0302;2.973.782;0;0;2.973.782;AGOSTO;2019;CATUETE;CANINDEYU;201908;08;CAT
CAT6;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0;0;0;0;AGOSTO;2019;CATUETE;CANINDEYU;201908;08;CAT
CAT7;0,0419;0,0000;0,0000;0,0419;0,0847;0,0000;0,0000;0,0847;5.907.345;0;0;5.907.345;AGOSTO;2019;CATUETE;CANINDEYU;201908;08;CAT
CAT8;0,0028;0,0000;0,0000;0,0028;0,0080;0,0000;0,0000;0,0080;389.625;0;0;389.625;AGOSTO;2019;CATUETE;CANINDEYU;201908;08;CAT
CAT9;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0;0;0;0;AGOSTO;2019;CATUETE;CANINDEYU;201908;08;CAT
CUR1;0,0127;0,0000;0,0000;0,0127;0,0103;0,0000;0,0000;0,0103;1.792.117;0;0;1.792.117;AGOSTO;2019;CURUGUATY;CANINDEYU;201908;08;CUR
CUR2;0,0027;0,0000;0,0000;0,0027;0,0041;0,0000;0,0000;0,0041;380.066;0;0;380.066;AGOSTO;2019;CURUGUATY;CANINDEYU;201908;08;CUR
CUR3;0,0094;0,0000;0,0000;0,0094;0,0108;0,0000;0,0000;0,0108;1.320.916;0;0;1.320.916;AGOSTO;2019;CURUGUATY;CANINDEYU;201908;08;CUR
CUR4;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0;0;0;0;AGOSTO;2019;CURUGUATY;CANINDEYU;201908;08;CUR
CUR5;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0;0;0;0;AGOSTO;2019;CURUGUATY;CANINDEYU;201908;08;CUR
DES3;0,0099;0,0053;0,0000;0,0152;0,0081;0,0031;0,0000;0,0112;1.394.247;743.530;0;2.137.777;AGOSTO;2019;CIUDAD DEL ESTE;ALTO PARANÁ;201908;08;DES
DES4;0,0095;0,0040;0,0000;0,0135;0,0085;0,0049;0,0000;0,0134;1.337.408;565.147;0;1.902.556;AGOSTO;2019;CIUDAD DEL ESTE;ALTO PARANÁ;201908;08;DES
DES5;0,0100;0,0011;0,0000;0,0111;0,0068;0,0034;0,0000;0,0102;1.408.237;152.026;0;1.560.263;AGOSTO;2019;CIUDAD DEL ESTE;ALTO PARANÁ;201908;08;DES
HER1;0,0000;0,0002;0,0000;0,0002;0,0000;0,0005;0,0000;0,0005;0;28.202;0;28.202;AGOSTO;2019;HERNANDARIAS;ALTO PARANÁ;201908;08;HER
HER2;0,0016;0,0018;0,0000;0,0034;0,0109;0,0018;0,0000;0,0127;230.523;248.100;0;478.623;AGOSTO;2019;HERNANDARIAS;ALTO PARANÁ;201908;08;HER
HER3;0,0117;0,0000;0,0000;0,0117;0,0348;0,0000;0,0000;0,0348;1.654.050;0;0;1.654.050;AGOSTO;2019;HERNANDARIAS;ALTO PARANÁ;201908;08;HER
HER7;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0;0;0;0;AGOSTO;2019;HERNANDARIAS;ALTO PARANÁ;201908;08;HER
HER8;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0;0;0;0;AGOSTO;2019;HERNANDARIAS;ALTO PARANÁ;201908;08;HER
HER9;0,0206;0,0000;0,0000;0,0206;0,0039;0,0000;0,0000;0,0039;2.906.767;0;0;2.906.767;AGOSTO;2019;HERNANDARIAS;ALTO PARANÁ;201908;08;HER
IRY1;0,0234;0,0000;0,0000;0,0234;0,0169;0,0000;0,0000;0,0169;3.300.394;0;0;3.300.394;AGOSTO;2019;SAN ALBERTO;ALTO PARANÁ;201908;08;IRY
IRY2;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0;0;0;0;AGOSTO;2019;SAN ALBERTO;ALTO PARANÁ;201908;08;IRY
IRY3;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0;0;0;0;AGOSTO;2019;SAN ALBERTO;ALTO PARANÁ;201908;08;IRY
IRY4;0,0055;0,0000;0,0000;0,0055;0,0037;0,0000;0,0000;0,0037;772.208;0;0;772.208;AGOSTO;2019;SAN ALBERTO;ALTO PARANÁ;201908;08;IRY
JEP1;0,0209;0,0000;0,0000;0,0209;0,0075;0,0000;0,0000;0,0075;2.951.535;0;0;2.951.535;AGOSTO;2019;CURUGUATY;CANINDEYU;201908;08;JEP
JEP2;0,0000;0,0062;0,0000;0,0062;0,0000;0,0045;0,0000;0,0045;0;871.392;0;871.392;AGOSTO;2019;CURUGUATY;CANINDEYU;201908;08;JEP
JEP3;0,0114;0,0000;0,0000;0,0114;0,0056;0,0000;0,0000;0,0056;1.610.600;0;0;1.610.600;AGOSTO;2019;CURUGUATY;CANINDEYU;201908;08;JEP
JLM1;0,0030;0,0000;0,0000;0,0030;0,0165;0,0000;0,0000;0,0165;425.581;0;0;425.581;AGOSTO;2019;JUAN LEON MALLORQUIN;ALTO PARANÁ;201908;08;JLM
JLM2;0,0235;0,0000;0,0000;0,0235;0,0141;0,0000;0,0000;0,0141;3.317.581;0;0;3.317.581;AGOSTO;2019;JUAN LEON MALLORQUIN;ALTO PARANÁ;201908;08;JLM
K152;0,0235;0,0000;0,0000;0,0235;0,0494;0,0000;0,0000;0,0494;3.313.045;0;0;3.313.045;AGOSTO;2019;CIUDAD DEL ESTE;ALTO PARANÁ;201908;08;K15
K153;0,0029;0,0000;0,0000;0,0029;0,0070;0,0000;0,0000;0,0070;412.478;0;0;412.478;AGOSTO;2019;CIUDAD DEL ESTE;ALTO PARANÁ;201908;08;K15
K154;0,0525;0,0000;0,0000;0,0525;0,0605;0,0000;0,0000;0,0605;7.391.349;0;0;7.391.349;AGOSTO;2019;CIUDAD DEL ESTE;ALTO PARANÁ;201908;08;K15
K155;0,0160;0,0000;0,0000;0,0160;0,0090;0,0000;0,0000;0,0090;2.259.721;0;0;2.259.721;AGOSTO;2019;CIUDAD DEL ESTE;ALTO PARANÁ;201908;08;K15
K156;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0;0;0;0;AGOSTO;2019;CIUDAD DEL ESTE;ALTO PARANÁ;201908;08;K15
K157;0,0008;0,0000;0,0000;0,0008;0,0039;0,0000;0,0000;0,0039;110.426;0;0;110.426;AGOSTO;2019;CIUDAD DEL ESTE;ALTO PARANÁ;201908;08;K15
K158;0,0060;0,0000;0,0000;0,0060;0,0130;0,0000;0,0000;0,0130;846.961;0;0;846.961;AGOSTO;2019;CIUDAD DEL ESTE;ALTO PARANÁ;201908;08;K15
K301;0,0040;0,0285;0,0000;0,0325;0,0184;0,0409;0,0000;0,0593;561.786;4.022.566;0;4.584.352;AGOSTO;2019;CIUDAD DEL ESTE;ALTO PARANÁ;201908;08;K30
K302;0,0050;0,0000;0,0000;0,0050;0,0148;0,0000;0,0000;0,0148;711.473;0;0;711.473;AGOSTO;2019;CIUDAD DEL ESTE;ALTO PARANÁ;201908;08;K30
K303;0,0066;0,0000;0,0000;0,0066;0,0153;0,0000;0,0000;0,0153;934.305;0;0;934.305;AGOSTO;2019;JUAN LEON MALLORQUIN;ALTO PARANÁ;201908;08;K30
K304;0,0179;0,0000;0,0000;0,0179;0,0688;0,0000;0,0000;0,0688;2.521.182;0;0;2.521.182;AGOSTO;2019;JUAN LEON MALLORQUIN;ALTO PARANÁ;201908;08;K30
K305;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0;0;0;0;AGOSTO;2019;CIUDAD DEL ESTE;ALTO PARANÁ;201908;08;K30
K306;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0;0;0;0;AGOSTO;2019;JUAN LEON MALLORQUIN;ALTO PARANÁ;201908;08;K30
K307;0,0000;0,0017;0,0000;0,0017;0,0000;0,0017;0,0000;0,0017;0;244.596;0;244.596;AGOSTO;2019;JUAN LEON MALLORQUIN;ALTO PARANÁ;201908;08;K30
K308;0,0037;0,0000;0,0000;0,0037;0,0106;0,0000;0,0000;0,0106;522.237;0;0;522.237;AGOSTO;2019;CIUDAD DEL ESTE;ALTO PARANÁ;201908;08;K30
MCE1;0,0620;0,0000;0,0000;0,0620;0,0440;0,0000;0,0000;0,0440;8.730.851;0;0;8.730.851;AGOSTO;2019;CIUDAD DEL ESTE;ALTO PARANÁ;201908;08;MCE
MCE2;0,0360;0,0000;0,0000;0,0360;0,0256;0,0000;0,0000;0,0256;5.074.506;0;0;5.074.506;AGOSTO;2019;CIUDAD DEL ESTE;ALTO PARANÁ;201908;08;MCE
MPO1;0,0021;0,0000;0,0000;0,0021;0,0114;0,0000;0,0000;0,0114;294.445;0;0;294.445;AGOSTO;2019;SAN ALBERTO;ALTO PARANÁ;201908;08;MPO
MPO2;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0;0;0;0;AGOSTO;2019;CATUETE;CANINDEYU;201908;08;MPO
MPO3;0,0285;0,0000;0,0000;0,0285;0,0377;0,0000;0,0000;0,0377;4.010.392;0;0;4.010.392;AGOSTO;2019;SAN ALBERTO;ALTO PARANÁ;201908;08;MPO
NAR2;0,0299;0,0000;0,2385;0,2684;0,0598;0,0000;0,0299;0,0896;4.210.064;0;33.610.344;37.820.408;AGOSTO;2019;SANTA RITA;ALTO PARANÁ;201908;08;NAR
NAR4;0,0814;0,0270;0,1500;0,2584;0,0188;0,0140;0,0188;0,0515;11.470.233;3.807.067;21.131.698;36.408.997;AGOSTO;2019;SANTA RITA;ALTO PARANÁ;201908;08;NAR
NAR8;0,0483;0,0000;0,1774;0,2258;0,0667;0,0000;0,0222;0,0889;6.810.886;0;24.998.810;31.809.696;AGOSTO;2019;SANTA RITA;ALTO PARANÁ;201908;08;NAR
PBU1;0,1840;0,0000;0,0235;0,2075;0,0733;0,0000;0,0092;0,0825;25.922.181;0;3.315.628;29.237.809;AGOSTO;2019;SANTA RITA;ALTO PARANÁ;201908;08;PBU
PBU2;0,0000;0,0000;0,0094;0,0094;0,0000;0,0000;0,0036;0,0036;0;0;1.319.272;1.319.272;AGOSTO;2019;SANTA RITA;ALTO PARANÁ;201908;08;PBU
PBU3;0,0041;0,0000;0,0572;0,0614;0,0166;0,0000;0,0223;0,0389;584.367;0;8.062.055;8.646.423;AGOSTO;2019;SANTA RITA;ALTO PARANÁ;201908;08;PBU
PFO1;0,0000;0,0003;0,0000;0,0003;0,0000;0,0003;0,0000;0,0003;0;37.145;0;37.145;AGOSTO;2019;CIUDAD DEL ESTE;ALTO PARANÁ;201908;08;PFO
PFO2;0,0013;0,0000;0,0000;0,0013;0,0125;0,0000;0,0000;0,0125;176.207;0;0;176.207;AGOSTO;2019;CIUDAD DEL ESTE;ALTO PARANÁ;201908;08;PFO
PFO3;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0;0;0;0;AGOSTO;2019;CIUDAD DEL ESTE;ALTO PARANÁ;201908;08;PFO
PFO4;0,0002;0,0000;0,0000;0,0002;0,0019;0,0000;0,0000;0,0019;35.024;0;0;35.024;AGOSTO;2019;CIUDAD DEL ESTE;ALTO PARANÁ;201908;08;PFO
PFO5;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0;0;0;0;AGOSTO;2019;CIUDAD DEL ESTE;ALTO PARANÁ;201908;08;PFO
PFO6;0,0198;0,0029;0,0000;0,0227;0,0234;0,0030;0,0000;0,0263;2.782.917;413.234;0;3.196.151;AGOSTO;2019;CIUDAD DEL ESTE;ALTO PARANÁ;201908;08;PFO
PFO7;0,0132;0,0013;0,0000;0,0146;0,0092;0,0042;0,0000;0,0134;1.866.052;188.556;0;2.054.608;AGOSTO;2019;CIUDAD DEL ESTE;ALTO PARANÁ;201908;08;PFO
PFO8;0,0154;0,0038;0,0000;0,0192;0,0429;0,0041;0,0000;0,0470;2.168.419;534.943;0;2.703.362;AGOSTO;2019;CIUDAD DEL ESTE;ALTO PARANÁ;201908;08;PFO
PFO9;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0;0;0;0;AGOSTO;2019;CIUDAD DEL ESTE;ALTO PARANÁ;201908;08;PFO
PIH1;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0;0;0;0;AGOSTO;2019;HERNANDARIAS;ALTO PARANÁ;201908;08;PIH
PIH2;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0;0;0;0;AGOSTO;2019;HERNANDARIAS;ALTO PARANÁ;201908;08;PIH
PIH3;0,0161;0,0000;0,0000;0,0161;0,0339;0,0000;0,0000;0,0339;2.265.537;0;0;2.265.537;AGOSTO;2019;HERNANDARIAS;ALTO PARANÁ;201908;08;PIH
SGA1;0,0222;0,0000;0,0000;0,0222;0,0174;0,0000;0,0000;0,0174;3.129.408;0;0;3.129.408;AGOSTO;2019;SALTOS DEL GUAIRA;CANINDEYU;201908;08;SGA
SGA2;0,0028;0,0000;0,0000;0,0028;0,0208;0,0000;0,0000;0,0208;389.942;0;0;389.942;AGOSTO;2019;SALTOS DEL GUAIRA;CANINDEYU;201908;08;SGA
SGA3;0,0000;0,0131;0,0000;0,0131;0,0000;0,0099;0,0000;0,0099;0;1.850.706;0;1.850.706;AGOSTO;2019;SALTOS DEL GUAIRA;CANINDEYU;201908;08;SGA
SGA4;0,0004;0,0000;0,0000;0,0004;0,0007;0,0000;0,0000;0,0007;61.077;0;0;61.077;AGOSTO;2019;SALTOS DEL GUAIRA;CANINDEYU;201908;08;SGA
ACY1;0,0097;0,0000;0,0017;0,0113;0,0221;0,0000;0,0143;0,0364;1.361.876;0;235.526;1.597.402;SETIEMBRE;2019;CIUDAD DEL ESTE;ALTO PARANÁ;201909;09;ACY
ACY2;0,0000;0,0236;0,0000;0,0236;0,0000;0,0168;0,0000;0,0168;0;3.328.841;0;3.328.841;SETIEMBRE;2019;CIUDAD DEL ESTE;ALTO PARANÁ;201909;09;ACY
ACY3;0,0533;0,0000;0,0000;0,0533;0,0278;0,0000;0,0000;0,0278;7.503.898;0;0;7.503.898;SETIEMBRE;2019;CIUDAD DEL ESTE;ALTO PARANÁ;201909;09;ACY
ACY4;0,0027;0,0000;0,0000;0,0027;0,0051;0,0000;0,0000;0,0051;380.439;0;0;380.439;SETIEMBRE;2019;CIUDAD DEL ESTE;ALTO PARANÁ;201909;09;ACY
ACY5;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0;0;0;0;SETIEMBRE;2019;CIUDAD DEL ESTE;ALTO PARANÁ;201909;09;ACY
ACY6;0,0105;0,0080;0,0000;0,0186;0,0332;0,0032;0,0000;0,0364;1.482.971;1.133.514;0;2.616.485;SETIEMBRE;2019;CIUDAD DEL ESTE;ALTO PARANÁ;201909;09;ACY
ACY7;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0;0;0;0;SETIEMBRE;2019;CIUDAD DEL ESTE;ALTO PARANÁ;201909;09;ACY
ACY8;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0;0;0;0;SETIEMBRE;2019;CIUDAD DEL ESTE;ALTO PARANÁ;201909;09;ACY
ACY9;0,0011;0,0000;0,0000;0,0011;0,0046;0,0000;0,0000;0,0046;150.743;0;0;150.743;SETIEMBRE;2019;HERNANDARIAS;ALTO PARANÁ;201909;09;ACY
APR10;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0;0;0;0;SETIEMBRE;2019;CIUDAD DEL ESTE;ALTO PARANÁ;201909;09;APR
APR11;0,0087;0,0072;0,0000;0,0159;0,0105;0,0204;0,0000;0,0309;1.229.521;1.009.100;0;2.238.621;SETIEMBRE;2019;CIUDAD DEL ESTE;ALTO PARANÁ;201909;09;APR
APR12;0,0000;0,0023;0,0000;0,0023;0,0000;0,0107;0,0000;0,0107;0;326.357;0;326.357;SETIEMBRE;2019;CIUDAD DEL ESTE;ALTO PARANÁ;201909;09;APR
APR13;0,0098;0,0000;0,0000;0,0098;0,0562;0,0000;0,0000;0,0562;1.385.633;0;0;1.385.633;SETIEMBRE;2019;CIUDAD DEL ESTE;ALTO PARANÁ;201909;09;APR
APR14;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0;0;0;0;SETIEMBRE;2019;CIUDAD DEL ESTE;ALTO PARANÁ;201909;09;APR
APR2;0,0145;0,0000;0,0000;0,0145;0,0112;0,0000;0,0000;0,0112;2.043.603;0;0;2.043.603;SETIEMBRE;2019;CIUDAD DEL ESTE;ALTO PARANÁ;201909;09;APR
APR3;0,0000;0,0168;0,0000;0,0168;0,0000;0,0109;0,0000;0,0109;0;2.370.892;0;2.370.892;SETIEMBRE;2019;CIUDAD DEL ESTE;ALTO PARANÁ;201909;09;APR
APR4;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0;0;0;0;SETIEMBRE;2019;CIUDAD DEL ESTE;ALTO PARANÁ;201909;09;APR
APR5;0,0035;0,0004;0,0000;0,0038;0,0060;0,0026;0,0000;0,0087;486.716;52.225;0;538.940;SETIEMBRE;2019;CIUDAD DEL ESTE;ALTO PARANÁ;201909;09;APR
APR6;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0;0;0;0;SETIEMBRE;2019;CIUDAD DEL ESTE;ALTO PARANÁ;201909;09;APR
APR8;0,0120;0,0071;0,0000;0,0191;0,0175;0,0255;0,0000;0,0430;1.688.551;1.007.170;0;2.695.721;SETIEMBRE;2019;CIUDAD DEL ESTE;ALTO PARANÁ;201909;09;APR
APR9;0,0157;0,0007;0,0000;0,0164;0,0747;0,0049;0,0000;0,0796;2.211.292;98.294;0;2.309.586;SETIEMBRE;2019;CIUDAD DEL ESTE;ALTO PARANÁ;201909;09;APR
CAT1;0,0026;0,0000;0,0000;0,0026;0,0103;0,0000;0,0000;0,0103;364.091;0;0;364.091;SETIEMBRE;2019;CATUETE;CANINDEYU;201909;09;CAT
CAT10;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0;0;0;0;SETIEMBRE;2019;CATUETE;CANINDEYU;201909;09;CAT
CAT11;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0;0;0;0;SETIEMBRE;2019;CATUETE;CANINDEYU;201909;09;CAT
CAT2;0,0354;0,0000;0,0000;0,0354;0,0308;0,0000;0,0000;0,0308;4.992.533;0;0;4.992.533;SETIEMBRE;2019;CATUETE;CANINDEYU;201909;09;CAT
CAT3;0,0248;0,0000;0,0000;0,0248;0,0164;0,0000;0,0000;0,0164;3.491.642;0;0;3.491.642;SETIEMBRE;2019;CATUETE;CANINDEYU;201909;09;CAT
CAT4;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0;0;0;0;SETIEMBRE;2019;CATUETE;CANINDEYU;201909;09;CAT
CAT5;0,0060;0,0000;0,0000;0,0060;0,0151;0,0000;0,0000;0,0151;849.652;0;0;849.652;SETIEMBRE;2019;CATUETE;CANINDEYU;201909;09;CAT
CAT6;0,0026;0,0000;0,0000;0,0026;0,0043;0,0000;0,0000;0,0043;366.389;0;0;366.389;SETIEMBRE;2019;CATUETE;CANINDEYU;201909;09;CAT
CAT7;0,0316;0,0000;0,0000;0,0316;0,0121;0,0000;0,0000;0,0121;4.458.909;0;0;4.458.909;SETIEMBRE;2019;CATUETE;CANINDEYU;201909;09;CAT
CAT8;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0;0;0;0;SETIEMBRE;2019;CATUETE;CANINDEYU;201909;09;CAT
CAT9;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0;0;0;0;SETIEMBRE;2019;CATUETE;CANINDEYU;201909;09;CAT
CUR1;0,0033;0,0060;0,0000;0,0093;0,0103;0,0103;0,0000;0,0206;460.138;847.623;0;1.307.761;SETIEMBRE;2019;CURUGUATY;CANINDEYU;201909;09;CUR
CUR2;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0;0;0;0;SETIEMBRE;2019;CURUGUATY;CANINDEYU;201909;09;CUR
CUR3;0,0014;0,0000;0,0000;0,0014;0,0092;0,0000;0,0000;0,0092;195.232;0;0;195.232;SETIEMBRE;2019;CURUGUATY;CANINDEYU;201909;09;CUR
CUR4;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0;0;0;0;SETIEMBRE;2019;CURUGUATY;CANINDEYU;201909;09;CUR
CUR5;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0;0;0;0;SETIEMBRE;2019;CURUGUATY;CANINDEYU;201909;09;CUR
